CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-11 00:00,23.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-12 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-13 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-14 00:00,23.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-15 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-16 00:00,22.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-17 00:00,22.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-18 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-19 00:00,23.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-20 00:00,22.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-22 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-23 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-24 00:00,23.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-25 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-26 00:00,22.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-27 00:00,22.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-28 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-29 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-30 00:00,21.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-10-31 00:00,22.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-01 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-02 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-03 00:00,23.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-04 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-05 00:00,21.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-06 00:00,20.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-07 00:00,20.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-08 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-09 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-10 00:00,22.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-11 00:00,18.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-12 00:00,20.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-13 00:00,20.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-14 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-15 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-16 00:00,20.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-17 00:00,20.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-18 00:00,22.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-19 00:00,23.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-20 00:00,22.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-21 00:00,22.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-22 00:00,20.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-23 00:00,23.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-24 00:00,22.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-25 00:00,22.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-26 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-27 00:00,21.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-28 00:00,21.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-29 00:00,20.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-11-30 00:00,22.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-01 00:00,21.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-02 00:00,23.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-03 00:00,22.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-04 00:00,21.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-05 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-06 00:00,20.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-07 00:00,21.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-08 00:00,20.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-09 00:00,20.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-10 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-11 00:00,22.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-12 00:00,20.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-13 00:00,20.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-14 00:00,21.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-15 00:00,20.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-16 00:00,21.2,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-17 00:00,19.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-18 00:00,19.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-19 00:00,19.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-20 00:00,19.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-21 00:00,19.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-22 00:00,21.6,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-23 00:00,21.8,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-24 00:00,20.4,50,,900
21235010,JERUSALEN [21235010],4.5618055560,-74.70238889,297,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Jerusalén,15/11/1974 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1990-12-25 00:00,21.4,50,,900
